,Category,File name,Path,duration,rmsmean,rmsstd,zcr_mean,zcr_std,f0_mean,f0_std,mfcc mean 1,mfcc std 1,mfcc mean 2,mfcc std 2,mfcc mean 3,mfcc std 3,mfcc mean 4,mfcc std 4,mfcc mean 5,mfcc std 5,mfcc mean 6,mfcc std 6,mfcc mean 7,mfcc std 7,mfcc mean 8,mfcc std 8,mfcc mean 9,mfcc std 9,mfcc mean 10,mfcc std 10,mfcc mean 11,mfcc std 11,mfcc mean 12,mfcc std 12,mfcc mean 13,mfcc std 13
592,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,6.68,0.021748602390289307,0.04308510571718216,0.2882792154947917,0.11277727171061586,160.73719221278373,74.6185747437756,-383.33862,66.23694,36.184002,26.387377,-28.273598,40.13052,-9.095532,17.231398,-0.36136967,18.337019,-17.381367,18.912596,-7.9233756,8.350252,-0.402655,7.6966815,-4.812795,11.642704,0.25372675,6.832763,-1.2208242,6.0037227,-6.8270636,8.431869,-2.1221044,7.464975
593,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,6.68,0.021748602390289307,0.04308510571718216,0.2882792154947917,0.11277727171061586,160.73719221278373,74.6185747437756,-383.33862,66.23694,36.184002,26.387377,-28.273598,40.13052,-9.095532,17.231398,-0.36136967,18.337019,-17.381367,18.912596,-7.9233756,8.350252,-0.402655,7.6966815,-4.812795,11.642704,0.25372675,6.832763,-1.2208242,6.0037227,-6.8270636,8.431869,-2.1221044,7.464975
594,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,6.68,0.021748602390289307,0.04308510571718216,0.2882792154947917,0.11277727171061586,160.73719221278373,74.6185747437756,-383.33862,66.23694,36.184002,26.387377,-28.273598,40.13052,-9.095532,17.231398,-0.36136967,18.337019,-17.381367,18.912596,-7.9233756,8.350252,-0.402655,7.6966815,-4.812795,11.642704,0.25372675,6.832763,-1.2208242,6.0037227,-6.8270636,8.431869,-2.1221044,7.464975
595,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti_noise286.wav,6.68,0.021748602390289307,0.04308510571718216,0.2882792154947917,0.11277727171061586,160.73719221278373,74.6185747437756,-383.33862,66.23694,36.184002,26.387377,-28.273598,40.13052,-9.095532,17.231398,-0.36136967,18.337019,-17.381367,18.912596,-7.9233756,8.350252,-0.402655,7.6966815,-4.812795,11.642704,0.25372675,6.832763,-1.2208242,6.0037227,-6.8270636,8.431869,-2.1221044,7.464975
596,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch-2.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch-2.wav,7.0,0.027653852477669716,0.023650381714105606,0.07778546668046357,0.030655388775500923,165.401364229113,73.49144882567934,-368.87253,61.607998,188.77957,39.234104,-55.53421,24.268066,-15.803009,15.777895,18.255472,14.782625,-37.293404,13.388287,-10.284824,10.050821,9.9519,12.100306,-31.124218,10.688847,-17.741013,8.395991,3.542331,8.159375,-21.604334,6.7519693,-17.028591,7.2654576
597,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch-1.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch-1.wav,7.0,0.025940464809536934,0.020986709743738174,0.08443223561672185,0.0326588214157365,161.51514062052965,71.41769632606092,-369.89478,62.262653,190.91414,37.303173,-67.412346,25.958971,-9.773613,16.217037,14.782475,13.929301,-42.59224,13.124675,-2.3722725,11.791499,3.781862,10.876616,-36.687164,11.722192,-8.168743,8.015567,-1.3418078,8.152388,-27.98837,7.3205266,-8.966258,7.567911
598,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch1.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch1.wav,7.0,0.028077179566025734,0.025378594174981117,0.09367400920943708,0.03490948827193509,171.56273704457703,70.21515269813084,-351.85825,67.042854,168.77113,36.41184,-73.52102,27.925838,0.15580204,17.825342,-0.2421965,12.520963,-40.83148,14.147282,7.1849318,13.59407,-16.902103,9.210551,-34.178394,11.916096,2.0329206,8.811603,-18.524841,6.8464694,-21.703009,8.566816,1.5513022,7.3306355
599,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch2.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_pitch2.wav,7.0,0.027612686157226562,0.023678313940763474,0.09869263503725166,0.03903697074574799,179.29902201910465,71.29905850564658,-349.6607,68.33007,165.89233,35.198112,-80.440834,28.30737,4.9406395,17.798208,-8.0781,11.9891,-38.56631,13.764813,10.49767,13.901373,-27.274517,10.758227,-28.584845,10.621772,3.273523,9.615769,-25.691725,8.028671,-12.68568,8.498867,1.3914238,7.2324977
600,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_speed0.9.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_speed0.9.wav,7.777777777777778,0.027640653774142265,0.025018038228154182,0.08860774253731343,0.03476397723584705,165.0010646051992,66.38927878200134,-347.09103,65.47715,161.5913,37.299503,-59.982765,26.859955,-6.450094,17.356121,4.706838,13.437111,-37.414074,14.000785,1.6415294,13.018089,-7.7955284,9.443063,-35.083797,12.260769,-3.4450054,8.462325,-9.5962,7.4027863,-25.225128,8.164327,-3.395903,7.494698
601,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_speed1.1.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_speed1.1.wav,6.363628117913832,0.027476750314235687,0.02329939603805542,0.08622869318181818,0.03351846460358137,162.80119750026418,69.4004505549667,-348.00836,64.24404,166.9217,36.899185,-62.219746,26.272688,-5.9335732,16.217047,5.309452,13.2170725,-39.170094,13.223795,1.5917481,13.226248,-7.4259553,9.140886,-35.935265,11.77406,-3.818568,8.200872,-9.821182,6.819775,-25.26306,7.9745383,-3.083925,7.5637455
602,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,7.0,0.04036535322666168,0.03547581285238266,0.11492879501241722,0.06812627436062316,166.75779380425297,67.75214587663982,-270.1847,63.318428,112.97404,37.246708,-31.420721,27.023598,-10.990166,16.878843,-2.9596293,13.181784,-25.073286,14.4494705,-2.5867903,12.39748,-8.922175,9.051409,-26.713957,12.504731,-7.089268,8.412086,-8.554462,7.330846,-19.62611,8.105819,-6.5005484,7.5493755
603,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,7.0,0.04036535322666168,0.03547581285238266,0.11492879501241722,0.06812627436062316,166.75779380425297,67.75214587663982,-270.1847,63.318428,112.97404,37.246708,-31.420721,27.023598,-10.990166,16.878843,-2.9596293,13.181784,-25.073286,14.4494705,-2.5867903,12.39748,-8.922175,9.051409,-26.713957,12.504731,-7.089268,8.412086,-8.554462,7.330846,-19.62611,8.105819,-6.5005484,7.5493755
604,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,7.0,0.04036535322666168,0.03547581285238266,0.11492879501241722,0.06812627436062316,166.75779380425297,67.75214587663982,-270.1847,63.318428,112.97404,37.246708,-31.420721,27.023598,-10.990166,16.878843,-2.9596293,13.181784,-25.073286,14.4494705,-2.5867903,12.39748,-8.922175,9.051409,-26.713957,12.504731,-7.089268,8.412086,-8.554462,7.330846,-19.62611,8.105819,-6.5005484,7.5493755
605,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_noise286.wav,7.0,0.04036535322666168,0.03547581285238266,0.11492879501241722,0.06812627436062316,166.75779380425297,67.75214587663982,-270.1847,63.318428,112.97404,37.246708,-31.420721,27.023598,-10.990166,16.878843,-2.9596293,13.181784,-25.073286,14.4494705,-2.5867903,12.39748,-8.922175,9.051409,-26.713957,12.504731,-7.089268,8.412086,-8.554462,7.330846,-19.62611,8.105819,-6.5005484,7.5493755
606,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch-2.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch-2.wav,6.52,0.015781451016664505,0.025907214730978012,0.0879114768683274,0.05327901642501958,165.44826868780368,66.20104096480365,-477.71793,78.003845,135.18066,33.128624,-36.99282,58.614204,-11.507616,17.223366,25.801544,20.112757,-15.303947,16.840214,-14.273839,12.060777,7.302307,8.273156,-9.46582,12.950869,-10.63549,8.150558,1.4030905,11.545961,-10.796192,7.8041673,-15.257622,7.337003
607,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch-1.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch-1.wav,6.52,0.016439558938145638,0.026860998943448067,0.09175343360765124,0.053684730226691964,171.26619437123168,68.74925859075587,-471.7467,78.95919,130.52106,30.78985,-40.708782,59.829483,-6.981531,15.927638,23.210026,18.417517,-19.205404,19.549902,-10.0170965,10.849262,6.0591383,7.6405215,-12.879439,14.105333,-8.042399,9.243359,-2.345952,10.112859,-17.162674,8.861195,-13.914959,9.748463
608,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch1.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch1.wav,6.52,0.016343461349606514,0.027312608435750008,0.10336618661032028,0.05936871438170236,185.37614393224186,78.2394364352238,-471.8983,80.99097,128.499,27.793734,-52.02562,60.39722,4.4974747,17.95661,16.270182,13.259105,-27.842041,22.730453,-0.8794465,9.300607,-0.9126756,8.700981,-18.997772,9.422391,-3.3967824,13.943555,-11.776972,8.714963,-19.758173,9.354566,-5.093137,14.366807
609,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch2.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_pitch2.wav,6.52,0.016071433201432228,0.026089422404766083,0.10902051823843416,0.06494112469923168,195.73397480331198,81.59458884491602,-468.0823,82.009384,123.94217,26.504559,-54.83992,59.81638,9.979465,20.794907,10.999688,10.528463,-28.878355,22.72679,3.0807369,10.408787,-5.976974,9.521772,-18.882917,7.973245,-3.927086,14.115379,-18.027872,9.494074,-15.966451,10.910344,-0.998351,12.553396
610,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_speed0.9.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_speed0.9.wav,7.2444444444444445,0.016206642612814903,0.02648807317018509,0.09798177083333333,0.057441036536790405,178.04458043323342,71.29836032948079,-474.64935,79.46523,130.57726,29.044592,-47.898552,60.355244,-0.79094493,16.565853,20.678205,15.374077,-24.777658,21.941364,-4.8290005,9.449142,4.141935,7.752879,-16.55126,11.681807,-4.598119,11.74166,-5.964788,8.494977,-20.386312,8.932851,-9.842843,12.622674
611,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_speed1.1.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_speed1.1.wav,5.927256235827665,0.016807304695248604,0.02782185561954975,0.09694862365722656,0.059154539618100896,194.19552943509552,66.22192233830772,-471.1341,79.769966,128.8465,28.78987,-45.866783,61.277977,-0.9688858,15.764365,20.530262,15.81298,-24.294565,21.685461,-6.061124,9.186124,3.2193396,7.4827967,-16.809187,11.993303,-5.523995,11.568264,-6.106335,7.7026296,-20.089096,8.717814,-10.239413,12.308163
612,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,6.52,0.02481229417026043,0.04100373387336731,0.18192733818950177,0.07646890346437023,184.93594823966362,68.63584981765045,-360.6818,63.67185,60.70248,23.346254,-17.034105,50.170227,0.2722541,15.087456,9.603921,14.550589,-12.248109,18.043068,-5.913259,9.71338,-1.0394222,7.164576,-9.340536,8.976421,-4.8826146,7.864921,-6.493416,7.2665167,-14.797837,7.2079883,-9.82661,9.799783
613,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,6.52,0.02481229417026043,0.04100373387336731,0.18192733818950177,0.07646890346437023,184.93594823966362,68.63584981765045,-360.6818,63.67185,60.70248,23.346254,-17.034105,50.170227,0.2722541,15.087456,9.603921,14.550589,-12.248109,18.043068,-5.913259,9.71338,-1.0394222,7.164576,-9.340536,8.976421,-4.8826146,7.864921,-6.493416,7.2665167,-14.797837,7.2079883,-9.82661,9.799783
614,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,6.52,0.02481229417026043,0.04100373387336731,0.18192733818950177,0.07646890346437023,184.93594823966362,68.63584981765045,-360.6818,63.67185,60.70248,23.346254,-17.034105,50.170227,0.2722541,15.087456,9.603921,14.550589,-12.248109,18.043068,-5.913259,9.71338,-1.0394222,7.164576,-9.340536,8.976421,-4.8826146,7.864921,-6.493416,7.2665167,-14.797837,7.2079883,-9.82661,9.799783
615,tired,tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,./Aug/tired06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti_noise286.wav,6.52,0.02481229417026043,0.04100373387336731,0.18192733818950177,0.07646890346437023,184.93594823966362,68.63584981765045,-360.6818,63.67185,60.70248,23.346254,-17.034105,50.170227,0.2722541,15.087456,9.603921,14.550589,-12.248109,18.043068,-5.913259,9.71338,-1.0394222,7.164576,-9.340536,8.976421,-4.8826146,7.864921,-6.493416,7.2665167,-14.797837,7.2079883,-9.82661,9.799783
616,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch-2.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch-2.wav,7.0,0.02538333274424076,0.015930650755763054,0.0826327090231788,0.027160866977665264,162.8683695231626,62.29431093914265,-373.15274,44.180164,200.36206,21.965141,-70.69369,31.625858,-25.488235,15.132554,16.692194,16.843658,-41.59828,11.634554,-11.562627,11.050337,13.976272,8.026558,-26.772646,11.039213,-12.60896,7.7790236,7.71118,9.756436,-19.818079,8.689772,-14.221191,7.937322
617,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch-1.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch-1.wav,7.0,0.025094633921980858,0.016143832355737686,0.08939427255794702,0.027631647462211698,173.92843808676236,65.64496742896861,-365.81805,45.250614,193.82867,21.09457,-78.03337,32.117992,-19.304379,14.987515,11.345993,16.778633,-44.836655,12.256361,-2.6435444,10.688846,7.8951197,8.691331,-31.367556,9.341399,-4.39014,9.586299,1.5880656,9.415509,-25.560446,7.8829656,-7.1315117,9.1253395
618,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch1.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch1.wav,7.0,0.025851327925920486,0.016106821596622467,0.09726336144453643,0.033459041280930926,180.7647131081463,69.0971780426942,-352.4906,47.135582,176.74469,20.167078,-89.21496,33.113712,-7.306815,16.365616,-1.6464847,16.096666,-42.957302,11.74439,10.767646,9.693621,-10.972831,11.3546505,-29.57191,6.984545,5.6988487,11.215048,-17.800024,8.743535,-21.532911,8.879057,2.073905,10.059655
619,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch2.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_pitch2.wav,7.0,0.026341741904616356,0.016226930543780327,0.10286242756622517,0.03391532529534561,182.3706413250304,69.04299792238427,-352.2618,47.87332,174.93121,19.469059,-99.257706,33.140076,-0.49349996,17.623808,-9.141159,14.8572855,-41.255768,12.080757,15.979771,9.804752,-20.60451,12.34764,-23.775497,8.313576,6.120829,10.636768,-26.667658,9.06824,-12.237402,11.693366,2.868213,10.186866
620,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_speed0.9.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_speed0.9.wav,7.777777777777778,0.02542160637676716,0.01654280349612236,0.09307369402985075,0.030566274992532082,183.76297257154948,62.979722294797256,-370.57352,46.48969,196.20616,20.52474,-90.961266,33.30264,-11.116253,15.1066475,7.144749,16.667162,-47.90178,11.772116,6.8307486,9.802636,-0.65049285,10.446617,-33.893894,7.405473,4.3233123,11.335225,-7.511503,9.400811,-26.878061,7.815317,0.17799747,9.638264
621,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_speed1.1.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_speed1.1.wav,6.363628117913832,0.026225829496979713,0.016277186572551727,0.09046342329545455,0.03008311242375669,179.47813705606174,63.97778141123757,-362.75955,45.72396,191.05408,21.258474,-87.69651,32.906254,-12.635717,15.70146,5.735933,16.724232,-46.668842,11.968219,5.7139826,9.808052,-0.75732845,10.412643,-32.840405,8.219391,3.1246684,11.217932,-7.7606063,9.399567,-26.030188,8.272112,-0.27297953,10.239506
622,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,7.0,0.038377754390239716,0.02493419125676155,0.09951883278145696,0.04089659267047633,185.40381424696955,59.2219716908174,-272.09167,47.07644,117.61888,22.407265,-43.57903,32.516563,-19.02878,15.676409,-5.312788,16.693455,-27.77542,12.307006,-1.296151,9.348728,-3.660955,10.16289,-21.46327,8.061092,-3.6716406,10.238582,-7.0185766,8.624585,-18.803865,8.34773,-6.3226714,9.667876
623,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,7.0,0.038377754390239716,0.02493419125676155,0.09951883278145696,0.04089659267047633,185.40381424696955,59.2219716908174,-272.09167,47.07644,117.61888,22.407265,-43.57903,32.516563,-19.02878,15.676409,-5.312788,16.693455,-27.77542,12.307006,-1.296151,9.348728,-3.660955,10.16289,-21.46327,8.061092,-3.6716406,10.238582,-7.0185766,8.624585,-18.803865,8.34773,-6.3226714,9.667876
624,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,7.0,0.038377754390239716,0.02493419125676155,0.09951883278145696,0.04089659267047633,185.40381424696955,59.2219716908174,-272.09167,47.07644,117.61888,22.407265,-43.57903,32.516563,-19.02878,15.676409,-5.312788,16.693455,-27.77542,12.307006,-1.296151,9.348728,-3.660955,10.16289,-21.46327,8.061092,-3.6716406,10.238582,-7.0185766,8.624585,-18.803865,8.34773,-6.3226714,9.667876
625,tired,tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,./Aug/tiredC421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548393-1.0-f-26-ti_noise286.wav,7.0,0.038377754390239716,0.02493419125676155,0.09951883278145696,0.04089659267047633,185.40381424696955,59.2219716908174,-272.09167,47.07644,117.61888,22.407265,-43.57903,32.516563,-19.02878,15.676409,-5.312788,16.693455,-27.77542,12.307006,-1.296151,9.348728,-3.660955,10.16289,-21.46327,8.061092,-3.6716406,10.238582,-7.0185766,8.624585,-18.803865,8.34773,-6.3226714,9.667876
626,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch-2.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch-2.wav,7.0,0.003633824409916997,0.00605887733399868,0.12273967818708609,0.04979731980780576,148.76247147213323,82.77789990200483,-553.5452,53.04957,122.90105,38.53483,-52.875843,18.608805,-7.664451,14.45018,32.368404,12.409048,-20.009876,13.385395,-18.855711,8.528277,2.8237264,7.7372804,-15.203961,8.439405,-10.468678,6.9412637,2.351076,5.8920927,-10.323213,7.429133,-7.2196035,6.46061
627,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch-1.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch-1.wav,7.0,0.0032523830886930227,0.004910034593194723,0.12822556653559603,0.050427472867740485,140.62730784464475,78.93323461519185,-557.01373,55.273,128.61519,37.73642,-61.247208,20.255072,-0.05563577,15.006383,31.409077,12.432494,-28.211878,13.368126,-14.167083,8.471986,2.8889265,8.024746,-18.566921,8.824742,-5.037533,6.513661,1.3767524,6.117176,-12.996876,7.233254,-2.5645525,6.3938456
628,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch1.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch1.wav,7.0,0.0031087410170584917,0.004554323852062225,0.14279963007036423,0.055297358846122274,138.83300526098498,68.22616611639695,-560.9817,59.22622,129.19281,36.57912,-75.16135,22.64948,16.176468,16.201843,20.08092,13.048195,-39.5623,13.697728,-1.3017358,8.707934,-4.775302,8.049541,-19.305492,8.024091,4.61398,6.538679,-9.757799,6.8069577,-12.026439,6.583263,1.6378927,7.514705
629,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch2.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_pitch2.wav,7.0,0.0034318878315389156,0.005608649924397469,0.15266549824089404,0.06007330026768655,136.83452686675994,73.07387076497254,-537.2021,57.381947,99.02365,35.186394,-61.248337,21.939844,15.4899435,16.083076,8.787748,12.19018,-35.3924,12.4267645,-1.6408191,8.845342,-8.165092,8.842893,-14.400746,7.8211303,1.6624752,6.83204,-11.517588,6.854956,-7.6608596,6.789123,-2.0640242,8.134474
630,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_speed0.9.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_speed0.9.wav,7.777777777777778,0.0033444901928305626,0.005134756211191416,0.1361386427238806,0.054729747288321244,147.97825981373842,76.52903789044613,-555.7687,56.972134,123.38903,37.50182,-66.08252,21.0757,6.6034894,15.072974,25.648823,12.486703,-33.737164,13.201795,-8.714701,8.694444,-0.28812596,8.285647,-19.756018,8.991607,-0.13803238,6.485634,-2.950773,6.7812195,-13.798808,6.0345726,-0.18092506,6.8293495
631,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_speed1.1.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_speed1.1.wav,6.363628117913832,0.0033515766263008118,0.005232358817011118,0.1364346590909091,0.05192268535623281,153.14775293334307,76.7426480258267,-552.3701,56.58983,120.37736,37.71266,-62.90493,20.289434,5.7363415,15.645282,24.064648,12.337842,-33.08511,13.594242,-9.6304,8.564018,-1.0829622,7.6866417,-19.152096,8.643442,-0.727308,6.1062617,-3.5334823,6.6131887,-13.321149,6.3845196,0.09176821,6.6809225
632,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_noise286.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_noise286.wav,7.0,0.00511120306327939,0.008154083043336868,0.16732201986754966,0.07577695840877945,136.649813475491,72.38127722251987,-475.93237,50.114548,78.2866,33.93994,-38.05887,19.389368,2.3509235,14.666791,17.028816,11.937451,-22.083593,13.0870495,-12.343387,8.254886,-2.4582725,7.781889,-12.550344,8.3596325,-3.5445416,5.6627297,-3.4283972,6.397846,-8.94769,6.256633,-2.9818027,6.1247983
633,tired,tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_noise286.wav,./Aug/tiredD4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_noise286.wav,7.0,0.00511120306327939,0.008154083043336868,0.16732201986754966,0.07577695840877945,136.649813475491,72.38127722251987,-475.93237,50.114548,78.2866,33.93994,-38.05887,19.389368,2.3509235,14.666791,17.028816,11.937451,-22.083593,13.0870495,-12.343387,8.254886,-2.4582725,7.781889,-12.550344,8.3596325,-3.5445416,5.6627297,-3.4283972,6.397846,-8.94769,6.256633,-2.9818027,6.1247983
