y,x
hungry,/home/habib/mindcloud/project/dataset/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_430_5.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_26_4.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav
tired,/home/habib/mindcloud/project/dataset/tired/d5abedab-9ed5-48d0-a83b-fc00c33d6d6b-1430079192907-1.7-f-04-ti.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_16_2.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_431_1.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_23_11.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849313-1.1-f-48-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_414_0.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130714659-1.7-m-48-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_420_12.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_416_12.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_15_1.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/CC8771B1-C84E-4223-A010-029A7629A975-1434107299-1.1-f-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_17_7.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_15_3.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_413_3.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_426_13.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_22_9.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_24_8.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735057816-1.7-f-72-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635069-1.0-m-26-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_429_10.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_15_6.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_423_7.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_17_8.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_421_2.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_21_1.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_6_6.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_5_4.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_431_11.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232166-1.0-f-26-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_2_10.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_5_0.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_6_10.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_7_5.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_422_1.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_426_12.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_418_4.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_5_3.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_6_11.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058973897-1.7-m-72-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav
tired,/home/habib/mindcloud/project/dataset/tired/06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029246453-1.7-f-26-ti.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_9_0.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_431_9.wav
discomfort,/home/habib/mindcloud/project/dataset/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_432_7.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_22_5.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_3_4.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_24_11.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_421_10.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_430_9.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_7_1.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_21_11.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_5_5.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_5_1.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_20_5.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_13_4.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_17_5.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_421_1.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_20_0.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_7_7.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_421_0.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_429_15.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_2_7.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_420_11.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/1445575b-80ad-477b-8e48-36194cac728e-1430244987914-1.7-f-48-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_413_1.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103974-1.0-m-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_431_7.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_414_14.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_425_3.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_16_1.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_6_4.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_25_6.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_25_8.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_0_9.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_418_10.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_413_0.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_413_8.wav
tired,/home/habib/mindcloud/project/dataset/tired/5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_14_1.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_17_6.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/edb5924c-07ba-4eaa-838b-aaf9511a219b-1431899400326-1.7-m-48-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav
discomfort,/home/habib/mindcloud/project/dataset/augmented/aug_discomfort_2_11.wav
tired,/home/habib/mindcloud/project/dataset/augmented/aug_tired_422_9.wav
hungry,/home/habib/mindcloud/project/dataset/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav
